Rk,Player,link,Age,Pos,Date,RG/PL,Tm,H-A,Opp,W-L,GS,MP,FG,FGA,FG%_pt,FG%,2P,2PA,2P%_pt,2P%,3P,3PA,3P%_pt,3P%,FT,FTA,FT%_pt,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Off Production,Def Production,GmScX,GmSc_pt,GmSc,oTDR,dTDR,TDR
1056,Chris Paul,paulch01,20-331,G,04/02/06,RS,NOK,@,TOR,W,1,48,6,15,0.400,.400,5,12,0.417,.417,1,3,0.333,.333,11,14,0.786,.786,1,11,12,12,2,1,3,2,24,20.80,5.20,26.00,26.00,26.0,43.33,10.83,54.17
285,Terry Porter,portete01,24-312,G,02/14/88,RS,POR,,HOU,L,1,39,5,10,0.500,.500,4,9,0.444,.444,1,1,1.000,1000,2,2,1.000,1000,3,7,10,13,2,0,1,3,13,18.20,2.90,21.10,21.10,21.1,46.67,7.44,54.10
862,Jeff McInnis,mcinnje01,26-145,G,03/16/01,RS,LAC,,GSW,W,1,44,8,15,0.533,.533,5,10,0.500,.500,3,5,0.600,.600,2,3,0.667,.667,0,12,12,11,1,0,1,2,21,20.00,3.80,23.80,23.80,23.8,45.45,8.64,54.09
1549,James Harden,hardeja01,27-142,G,01/15/17,RS,HOU,@,BRK,W,1,32,6,16,0.375,.375,2,7,0.286,.286,4,9,0.444,.444,6,7,0.857,.857,2,10,12,11,1,0,7,4,22,14.90,2.40,17.30,17.30,17.3,46.56,7.50,54.06
512,Derrick Coleman,colemde01,24-189,F,12/27/91,RS,NJN,@,CHH,W,1,37,8,12,0.667,.667,8,12,0.667,.667,0,0,0.000,,3,6,0.500,.500,2,10,12,11,1,1,6,1,19,15.70,4.30,20.00,20.00,20.0,42.43,11.62,54.05
1308,Russell Westbrook,westbru01,24-138,G,03/30/13,RS,OKC,@,MIL,W,1,37,6,18,0.333,.333,5,14,0.357,.357,1,4,0.250,.250,10,14,0.714,.714,2,11,13,10,3,1,5,4,23,14.60,5.40,20.00,20.00,20.0,39.46,14.59,54.05
1260,Rajon Rondo,rondora01,26-039,G,04/01/12,RS,BOS,,MIA,W,1,37,7,13,0.538,.538,6,11,0.545,.545,1,2,0.500,.500,1,3,0.333,.333,2,9,11,14,0,0,2,2,16,18.10,1.90,20.00,20.00,20.0,48.92,5.14,54.05
935,Elton Brand,brandel01,23-321,F,01/26/03,RS,LAC,@,IND,L,1,42,7,16,0.438,.438,7,16,0.438,.438,0,0,0.000,,3,3,1.000,1000,7,7,14,10,2,1,1,4,17,19.50,3.20,22.70,22.70,22.7,46.43,7.62,54.05
586,Kenny Anderson,anderke01,23-065,G,12/13/93,RS,NJN,,MIA,W,1,52,13,26,0.500,.500,13,26,0.500,.500,0,0,0.000,,6,11,0.545,.545,1,9,10,11,3,0,3,0,32,22.40,5.70,28.10,28.10,28.1,43.08,10.96,54.04
781,Scottie Pippen,pippesc01,33-210,F-G,04/23/99,RS,HOU,@,LAC,L,1,45,5,15,0.333,.333,5,10,0.500,.500,0,5,0.000,.000,13,16,0.813,.813,3,7,10,10,6,0,5,3,23,17.40,6.90,24.30,24.30,24.3,38.67,15.33,54.00
288,Winston Garland,garlawi01,23-069,G,02/26/88,RS,GSW,,NYK,L,1,43,10,17,0.588,.588,10,17,0.588,.588,0,0,0.000,,0,0,0.803,,6,4,10,11,1,0,3,0,20,21.00,2.20,23.20,23.20,23.2,48.84,5.12,53.95
1320,Ricky Rubio,rubiori01,23-020,G,11/10/13,RS,MIN,@,LAL,W,1,38,5,9,0.556,.556,3,7,0.429,.429,2,2,1.000,1000,0,0,0.803,,1,9,10,14,5,0,5,1,12,13.20,7.30,20.50,20.50,20.5,34.74,19.21,53.95
1016,Jason Kidd,kiddja01,31-355,G,03/13/05,RS,NJN,@,ORL,W,1,38,4,8,0.500,.500,2,2,1.000,1000,2,6,0.333,.333,4,6,0.667,.667,2,8,10,10,5,1,4,3,14,13.60,6.90,20.50,20.50,20.5,35.79,18.16,53.95
1495,Russell Westbrook,westbru01,27-151,G,04/11/16,RS,OKC,,LAL,W,1,28,5,13,0.385,.385,5,8,0.625,.625,0,5,0.000,.000,3,5,0.600,.600,0,10,10,14,1,0,3,2,13,11.90,3.20,15.10,15.10,15.1,42.50,11.43,53.93
476,Magic Johnson,johnsma02,31-150,G-F,01/11/91,RS,LAL,,CLE,W,1,41,7,17,0.412,.412,7,15,0.467,.467,0,2,0.000,.000,13,13,1.000,1000,4,6,10,14,0,0,9,3,27,21.50,0.60,22.10,22.10,22.1,52.44,1.46,53.90
1527,Draymond Green,greendr01,26-284,F,12/13/16,RS,GSW,@,NOP,W,1,36,4,11,0.364,.364,2,6,0.333,.333,2,5,0.400,.400,2,2,1.000,1000,1,13,14,10,4,1,2,2,12,11.60,7.80,19.40,19.40,19.4,32.22,21.67,53.89
1485,Julius Randle,randlju01,21-117,F,03/25/16,RS,LAL,,DEN,L,1,34,6,10,0.600,.600,6,10,0.600,.600,0,0,0.000,,1,2,0.500,.500,0,18,18,10,0,1,2,2,13,13.00,5.30,18.30,18.30,18.3,38.24,15.59,53.82
1332,Nicolas Batum,batumni01,25-025,F-G,01/08/14,RS,POR,,ORL,W,1,34,6,14,0.429,.429,4,8,0.500,.500,2,6,0.333,.333,0,0,0.803,,1,9,10,14,1,1,2,3,14,15.10,3.20,18.30,18.30,18.3,44.41,9.41,53.82
811,Lamar Odom,odomla01,20-130,F,03/15/00,RS,LAC,@,SAC,L,1,42,7,12,0.583,.583,7,10,0.700,.700,0,2,0.000,.000,7,7,1.000,1000,2,8,10,10,0,0,2,4,21,21.80,0.80,22.60,22.60,22.6,51.90,1.90,53.81
1282,Joakim Noah,noahjo01,27-297,C,12/18/12,RS,CHI,,BOS,W,1,37,4,7,0.571,.571,4,7,0.571,.571,0,0,0.000,,3,3,1.000,1000,3,10,13,10,1,3,3,0,11,13.80,6.10,19.90,19.90,19.9,37.30,16.49,53.78
97,Larry Bird,birdla01,28-022,F,12/29/84,RS,BOS,@,SAS,W,1,37,9,18,0.500,.500,9,18,0.500,.500,0,0,0.000,,0,0,0.803,,6,9,15,10,1,0,2,5,18,18.20,1.70,19.90,19.90,19.9,49.19,4.59,53.78
584,David Robinson,robinda01,28-119,C,12/03/93,RS,SAS,@,ORL,W,1,45,6,17,0.353,.353,6,17,0.353,.353,0,0,0.000,,11,14,0.786,.786,3,8,11,10,4,2,3,5,23,18.40,5.80,24.20,24.20,24.2,40.89,12.89,53.78
725,Kevin Johnson,johnske02,31-013,G,03/17/97,RS,PHO,@,GSW,W,1,45,5,11,0.455,.455,4,7,0.571,.571,1,4,0.250,.250,8,9,0.889,.889,1,9,10,13,2,0,2,3,19,20.70,3.50,24.20,24.20,24.2,46.00,7.78,53.78
499,Charles Barkley,barklch01,28-066,F,04/27/91,PL,PHI,@,MIL,W,1,45,7,18,0.389,0.389,7,13,0.538,0.538,0,5,0.000,0,8,10,0.800,0.8,5,8,13,10,1,1,1,2,22,20.90,3.30,24.20,24.20,24.2,46.44,7.33,53.78
802,Bobby Jackson,jacksbo01,26-324,G,01/31/00,RS,MIN,,SAC,W,1,43,7,11,0.636,.636,7,11,0.636,.636,0,0,0.000,,3,4,0.750,.750,2,9,11,12,2,1,3,2,17,18.50,4.60,23.10,23.10,23.1,43.02,10.70,53.72
684,Gary Payton,paytoga01,27-239,G,03/18/96,RS,SEA,,LAC,W,1,46,8,14,0.571,.571,8,11,0.727,.727,0,3,0.000,.000,4,6,0.667,.667,3,7,10,10,6,1,5,2,20,16.70,8.00,24.70,24.70,24.7,36.30,17.39,53.70
273,Magic Johnson,johnsma02,28-152,G-F,01/13/88,RS,LAL,@,LAC,L,1,46,8,21,0.381,.381,7,19,0.368,.368,1,2,0.500,.500,10,13,0.769,.769,5,6,11,13,2,0,6,0,27,20.90,3.80,24.70,24.70,24.7,45.43,8.26,53.70
354,Fat Lever,leverfa01,28-196,G,03/02/89,RS,DEN,,HOU,W,1,38,6,12,0.500,.500,6,12,0.500,.500,0,0,0.000,,5,8,0.625,.625,1,10,11,10,0,1,0,2,17,17.50,2.90,20.40,20.40,20.4,46.05,7.63,53.68
343,Fat Lever,leverfa01,28-168,G,02/02/89,RS,DEN,,ATL,W,1,44,5,18,0.278,.278,5,18,0.278,.278,0,0,0.000,,13,14,0.929,.929,3,10,13,11,2,0,2,3,23,19.80,3.80,23.60,23.60,23.6,45.00,8.64,53.64
815,Chris Webber,webbech01,27-027,F-C,03/28/00,RS,SAC,,NYK,W,1,44,9,19,0.474,.474,9,18,0.500,.500,0,1,0.000,.000,3,4,0.750,.750,2,8,10,11,1,2,0,3,21,20.00,3.60,23.60,23.60,23.6,45.45,8.18,53.64
899,Ben Wallace,wallabe01,27-167,F-C,02/24/02,RS,DET,@,MIL,L,1,39,5,7,0.714,.714,5,7,0.714,.714,0,0,0.000,,0,2,0.000,.000,5,12,17,1,1,10,0,3,10,10.50,10.40,20.90,20.90,20.9,26.92,26.67,53.59
291,Magic Johnson,johnsma02,28-205,G-F,03/06/88,RS,LAL,@,DAL,W,1,39,5,11,0.455,.455,5,11,0.455,.455,0,0,0.000,,4,4,1.000,1000,2,8,10,16,1,0,3,1,14,17.90,3.00,20.90,20.90,20.9,45.90,7.69,53.59
263,Fat Lever,leverfa01,27-113,G,12/09/87,RS,DEN,@,BOS,W,1,42,7,15,0.467,.467,7,15,0.467,.467,0,0,0.000,,4,5,0.800,.800,6,5,11,13,2,0,3,3,18,20.20,2.30,22.50,22.50,22.5,48.10,5.48,53.57
236,Charles Barkley,barklch01,24-035,F,03/27/87,RS,PHI,,NJN,W,1,48,9,14,0.643,.643,9,13,0.692,.692,0,1,0.000,.000,10,12,0.833,.833,7,8,15,10,1,2,10,5,28,22.90,2.80,25.70,25.70,25.7,47.71,5.83,53.54
256,Magic Johnson,johnsma02,28-086,G-F,11/08/87,RS,LAL,,HOU,W,1,37,9,18,0.500,.500,8,16,0.500,.500,1,2,0.500,.500,4,5,0.800,.800,3,7,10,12,1,0,7,1,23,17.10,2.70,19.80,19.80,19.8,46.22,7.30,53.51
427,Fat Lever,leverfa01,29-191,G,02/25/90,RS,DEN,,BOS,L,1,40,6,16,0.375,.375,6,14,0.429,.429,0,2,0.000,.000,6,8,0.750,.750,3,9,12,12,3,0,2,3,18,16.90,4.50,21.40,21.40,21.4,42.25,11.25,53.50
722,Anthony Mason,masonan01,30-080,F,03/04/97,RS,CHH,,SAS,W,1,46,7,10,0.700,.700,7,10,0.700,.700,0,0,0.000,,5,6,0.833,.833,2,11,13,12,0,1,2,4,19,22.20,2.40,24.60,24.60,24.6,48.26,5.22,53.48
1034,Jason Kidd,kiddja01,32-289,G,01/06/06,RS,NJN,,ORL,W,1,38,4,12,0.333,.333,2,8,0.250,.250,2,4,0.500,.500,6,6,1.000,1000,2,9,11,13,3,1,5,2,16,14.70,5.60,20.30,20.30,20.3,38.68,14.74,53.42
443,Darrell Walker,walkeda01,29-023,G,04/01/90,RS,WSB,@,NJN,W,1,41,7,12,0.583,.583,7,11,0.636,.636,0,1,0.000,.000,0,0,0.803,,1,10,11,12,5,0,2,4,14,15.50,6.40,21.90,21.90,21.9,37.80,15.61,53.41
1004,Jason Kidd,kiddja01,31-291,G,01/08/05,RS,NJN,@,ORL,L,1,41,8,21,0.381,.381,4,12,0.333,.333,4,9,0.444,.444,2,3,0.667,.667,2,9,11,11,2,0,2,0,22,17.20,4.70,21.90,21.90,21.9,41.95,11.46,53.41
318,Magic Johnson,johnsma02,29-118,G-F,12/10/88,RS,LAL,@,IND,W,1,41,9,25,0.360,.360,9,25,0.360,.360,0,0,0.000,,14,14,1.000,1000,1,10,11,13,0,0,7,5,32,20.90,1.00,21.90,21.90,21.9,50.98,2.44,53.41
778,Grant Hill,hillgr01,26-167,F-G,03/21/99,RS,DET,,UTA,W,1,44,10,23,0.435,.435,10,23,0.435,.435,0,0,0.000,,9,15,0.600,.600,4,9,13,11,2,0,5,3,29,20.00,3.50,23.50,23.50,23.5,45.45,7.95,53.41
99,Paul Pressey,presspa01,26-010,G-F,01/03/85,RS,MIL,,LAC,W,1,36,7,10,0.700,.700,7,10,0.700,.700,0,0,0.000,,3,4,0.750,.750,2,10,12,11,1,1,5,5,17,16.50,2.70,19.20,19.20,19.2,45.83,7.50,53.33
573,Rumeal Robinson,robinru01,26-161,G,04/23/93,RS,NJN,,ORL,L,1,36,7,14,0.500,.500,7,13,0.538,.538,0,1,0.000,.000,8,15,0.533,.533,4,6,10,10,0,0,3,4,22,19.00,0.20,19.20,19.20,19.2,52.78,0.56,53.33
496,John Williams,willijo02,24-172,F-C,04/16/91,RS,WSB,,MIL,W,1,43,7,17,0.412,.412,7,16,0.438,.438,0,1,0.000,.000,8,9,0.889,.889,3,7,10,12,1,0,2,3,22,21.00,1.90,22.90,22.90,22.9,48.84,4.42,53.26
1015,Jason Kidd,kiddja01,31-330,G,02/16/05,RS,NJN,,SAC,W,1,40,7,14,0.500,.500,4,9,0.444,.444,3,5,0.600,.600,2,2,1.000,1000,1,10,11,10,1,0,2,1,19,17.70,3.60,21.30,21.30,21.3,44.25,9.00,53.25
1103,Jason Kidd,kiddja01,34-225,G,11/03/07,RS,NJN,@,PHI,W,1,37,5,12,0.417,.417,1,5,0.200,.200,4,7,0.571,.571,2,2,1.000,1000,1,13,14,10,3,1,4,3,16,13.30,6.40,19.70,19.70,19.7,35.95,17.30,53.24
1062,Lamar Odom,odomla01,26-159,F,04/14/06,RS,LAL,,POR,W,1,44,7,12,0.583,.583,6,9,0.667,.667,1,3,0.333,.333,1,2,0.500,.500,3,9,12,12,1,0,0,2,16,20.50,2.90,23.40,23.40,23.4,46.59,6.59,53.18
1601,James Harden,hardeja01,27-214,G,03/28/17,RS,HOU,,GSW,L,1,38,5,20,0.250,.250,4,11,0.364,.364,1,9,0.111,.111,13,13,1.000,1000,3,8,11,13,1,0,6,1,24,17.20,3.00,20.20,20.20,20.2,45.26,7.89,53.16
989,Bob Sura,surabo01,31-015,G,04/09/04,RS,ATL,@,CHI,W,1,38,5,7,0.714,.714,5,6,0.833,.833,0,1,0.000,.000,2,2,1.000,1000,4,7,11,12,2,0,3,3,12,17.30,2.90,20.20,20.20,20.2,45.53,7.63,53.16
1580,Elfrid Payton,paytoel01,23-012,G,03/06/17,RS,ORL,,NYK,L,1,35,7,13,0.538,.538,7,12,0.583,.583,0,1,0.000,.000,2,2,1.000,1000,3,8,11,10,1,0,2,4,16,16.80,1.80,18.60,18.60,18.6,48.00,5.14,53.14
1581,Julius Randle,randlju01,22-098,F,03/07/17,RS,LAL,@,DAL,L,1,35,3,8,0.375,.375,3,8,0.375,.375,0,0,0.000,,7,8,0.875,.875,4,14,18,10,1,0,3,4,13,15.00,3.60,18.60,18.60,18.6,42.86,10.29,53.14
641,Clyde Drexler,drexlcl01,32-293,G,04/11/95,RS,HOU,,DAL,L,1,51,8,24,0.333,.333,7,17,0.412,.412,1,7,0.143,.143,12,12,1.000,1000,4,7,11,11,3,1,3,4,29,22.90,4.20,27.10,27.10,27.1,44.90,8.24,53.14
773,Mark Jackson,jacksma01,33-330,G,02/25/99,RS,IND,@,CLE,W,1,36,6,10,0.600,.600,6,7,0.857,.857,0,3,0.000,.000,3,3,1.000,1000,2,10,12,11,1,0,4,1,15,15.50,3.60,19.10,19.10,19.1,43.06,10.00,53.06
832,Jason Kidd,kiddja01,27-231,G,11/09/00,RS,PHO,,ATL,W,1,43,6,16,0.375,.375,6,15,0.400,.400,0,1,0.000,.000,7,10,0.700,.700,2,11,13,12,4,1,4,0,19,14.80,8.00,22.80,22.80,22.8,34.42,18.60,53.02
910,Jason Kidd,kiddja01,29-059,G,05/21/02,PL,NJN,,BOS,L,1,43,7,18,0.389,0.389,5,11,0.455,0.455,2,7,0.286,0.286,7,8,0.875,0.875,5,11,16,10,3,0,6,2,23,17.30,5.50,22.80,22.80,22.8,40.23,12.79,53.02
694,Jason Kidd,kiddja01,23-029,G,04/21/96,RS,DAL,@,SAS,W,1,43,6,21,0.286,.286,3,14,0.214,.214,3,7,0.429,.429,6,8,0.750,.750,2,8,10,15,3,0,2,1,21,17.80,5.00,22.80,22.80,22.8,41.40,11.63,53.02
912,Jason Kidd,kiddja01,29-074,G,06/05/02,PL,NJN,@,LAL,L,1,43,11,26,0.423,0.423,10,23,0.435,0.435,1,3,0.333,0.333,0,1,0.000,0,6,4,10,10,3,0,1,1,23,19.00,3.80,22.80,22.80,22.8,44.19,8.84,53.02
1510,Russell Westbrook,westbru01,28-008,G,11/20/16,RS,OKC,,IND,L,1,40,13,34,0.382,.382,11,26,0.423,.423,2,8,0.250,.250,3,5,0.600,.600,5,6,11,15,2,0,7,3,31,18.60,2.60,21.20,21.20,21.2,46.50,6.50,53.00
248,Magic Johnson,johnsma02,27-239,G-F,04/10/87,RS,LAL,,SAS,W,1,37,6,13,0.462,.462,6,12,0.500,.500,0,1,0.000,.000,6,7,0.857,.857,0,12,12,13,3,0,5,5,18,15.00,4.60,19.60,19.60,19.6,40.54,12.43,52.97
785,Mookie Blaylock,blaylmo01,32-043,G,05/02/99,RS,ATL,@,CLE,W,1,44,7,16,0.438,.438,4,8,0.500,.500,3,8,0.375,.375,2,2,1.000,1000,1,10,11,10,3,0,1,0,19,17.30,6.00,23.30,23.30,23.3,39.32,13.64,52.95
1426,Rajon Rondo,rondora01,29-264,G,11/13/15,RS,SAC,,BRK,W,1,44,10,19,0.526,.526,8,15,0.533,.533,2,4,0.500,.500,1,4,0.250,.250,2,8,10,14,2,0,4,2,23,19.70,3.60,23.30,23.30,23.3,44.77,8.18,52.95
1313,Paul George,georgpa01,22-354,F,04/21/13,PL,IND,,ATL,W,1,44,3,13,0.231,0.231,3,8,0.375,0.375,0,5,0.000,0,17,18,0.944,0.944,1,10,11,12,1,1,4,3,23,19.80,3.50,23.30,23.30,23.3,45.00,7.95,52.95
98,Magic Johnson,johnsma02,25-137,G-F,12/29/84,RS,LAL,,LAC,W,1,44,5,12,0.417,.417,5,12,0.417,.417,0,0,0.000,,5,8,0.625,.625,2,8,10,16,1,1,0,2,15,20.00,3.30,23.30,23.30,23.3,45.45,7.50,52.95
951,Kevin Garnett,garneke01,26-322,F-C,04/06/03,RS,MIN,@,POR,W,1,41,8,15,0.533,.533,8,14,0.571,.571,0,1,0.000,.000,0,0,0.803,,3,11,14,12,1,0,1,2,16,18.20,3.50,21.70,21.70,21.7,44.39,8.54,52.93
72,Magic Johnson,johnsma02,24-228,G-F,03/29/84,RS,LAL,,HOU,W,1,38,7,11,0.636,.636,7,11,0.636,.636,0,0,0.000,,0,0,0.803,,2,9,11,10,4,1,4,2,14,13.50,6.60,20.10,20.10,20.1,35.53,17.37,52.89
1462,Draymond Green,greendr01,25-353,F,02/20/16,RS,GSW,@,LAC,W,1,38,9,14,0.643,.643,9,11,0.818,.818,0,3,0.000,.000,0,0,0.803,,2,9,11,10,0,0,2,2,18,18.20,1.90,20.10,20.10,20.1,47.89,5.00,52.89
661,Sherman Douglas,douglsh01,29-112,G,01/05/96,RS,MIL,,POR,W,1,38,3,8,0.375,.375,2,6,0.333,.333,1,2,0.500,.500,8,8,1.000,1000,0,10,10,11,1,0,1,3,15,17.30,2.80,20.10,20.10,20.1,45.53,7.37,52.89
1309,Kobe Bryant,bryanko01,34-222,G-F,04/02/13,RS,LAL,,DAL,W,1,47,8,18,0.444,.444,8,15,0.533,.533,0,3,0.000,.000,7,8,0.875,.875,1,10,11,11,4,2,4,3,23,17.60,7.20,24.80,24.80,24.8,37.45,15.32,52.77
1330,Russell Westbrook,westbru01,25-043,G,12/25/13,RS,OKC,@,NYK,W,1,29,5,15,0.333,.333,4,12,0.333,.333,1,3,0.333,.333,3,4,0.750,.750,1,12,13,10,1,1,2,2,14,10.80,4.50,15.30,15.30,15.3,37.24,15.52,52.76
344,Lester Conner,connele01,29-138,G,02/02/89,RS,NJN,@,GSW,L,1,40,5,11,0.455,.455,4,10,0.400,.400,1,1,1.000,1000,2,2,1.000,1000,3,8,11,13,4,0,3,2,13,15.50,5.60,21.10,21.10,21.1,38.75,14.00,52.75
88,Magic Johnson,johnsma02,25-106,G-F,11/28/84,RS,LAL,@,UTA,W,1,40,6,17,0.353,.353,5,15,0.333,.333,1,2,0.500,.500,7,8,0.875,.875,1,9,10,14,1,0,2,3,20,18.60,2.50,21.10,21.10,21.1,46.50,6.25,52.75
723,Anthony Mason,masonan01,30-082,F,03/06/97,RS,CHH,,BOS,W,1,51,6,11,0.545,.545,6,11,0.545,.545,0,0,0.000,,7,8,0.875,.875,3,11,14,12,3,0,2,3,19,21.80,5.10,26.90,26.90,26.9,42.75,10.00,52.75
908,Gary Payton,paytoga01,33-282,G,05/01/02,PL,SEA,,SAS,W,1,44,11,22,0.500,0.5,9,19,0.474,0.474,2,3,0.667,0.667,4,6,0.667,0.667,0,12,12,11,1,1,4,5,28,19.90,3.30,23.20,23.20,23.2,45.23,7.50,52.73
681,Kevin Johnson,johnske02,30-011,G,03/15/96,RS,PHO,@,PHI,W,1,34,6,10,0.600,.600,6,9,0.667,.667,0,1,0.000,.000,2,3,0.667,.667,0,10,10,13,4,0,6,3,14,12.10,5.80,17.90,17.90,17.9,35.59,17.06,52.65
219,Charles Oakley,oaklech01,23-054,F-C,02/10/87,RS,CHI,,PHI,W,1,42,9,14,0.643,.643,9,14,0.643,.643,0,0,0.000,,2,4,0.500,.500,3,9,12,11,2,2,6,2,20,16.80,5.30,22.10,22.10,22.1,40.00,12.62,52.62
909,Jason Kidd,kiddja01,29-057,G,05/19/02,PL,NJN,,BOS,W,1,39,4,10,0.400,0.4,3,7,0.429,0.429,1,3,0.333,0.333,9,10,0.900,0.9,2,11,13,11,0,1,4,2,18,17.30,3.20,20.50,20.50,20.5,44.36,8.21,52.56
503,Magic Johnson,johnsma02,31-292,G-F,06/02/91,PL,LAL,@,CHI,W,1,43,4,5,0.800,0.8,2,3,0.667,0.667,2,2,1.000,1,9,10,0.900,0.9,0,10,10,11,1,0,5,2,19,19.40,3.20,22.60,22.60,22.6,45.12,7.44,52.56
1414,Blake Griffin,griffbl01,26-037,F,04/22/15,PL,LAC,,SAS,L,1,47,12,25,0.480,0.48,12,24,0.500,0.5,0,1,0.000,0,5,7,0.714,0.714,5,7,12,11,1,1,5,2,29,21.70,3.00,24.70,24.70,24.7,46.17,6.38,52.55
1326,Michael Carter-Williams,cartemi01,22-054,G,12/03/13,RS,PHI,,ORL,W,1,47,11,19,0.579,.579,10,14,0.714,.714,1,5,0.200,.200,4,7,0.571,.571,7,5,12,10,3,0,7,4,27,21.80,2.90,24.70,24.70,24.7,46.38,6.17,52.55
186,Larry Bird,birdla01,29-176,F,06/01/86,PL,BOS,@,HOU,L,1,45,10,26,0.385,0.385,10,23,0.435,0.435,0,3,0.000,0,5,5,1.000,1,4,11,15,11,4,0,3,5,25,18.30,5.30,23.60,23.60,23.6,40.67,11.78,52.44
1453,Russell Westbrook,westbru01,27-078,G,01/29/16,RS,OKC,,HOU,W,1,37,9,21,0.429,.429,8,19,0.421,.421,1,2,0.500,.500,7,10,0.700,.700,1,9,10,14,1,1,8,3,26,16.20,3.20,19.40,19.40,19.4,43.78,8.65,52.43
1598,Elfrid Payton,paytoel01,23-030,G,03/24/17,RS,ORL,,DET,W,1,29,5,11,0.455,.455,4,10,0.400,.400,1,1,1.000,1000,3,5,0.600,.600,2,9,11,10,0,0,3,1,14,12.90,2.30,15.20,15.20,15.2,44.48,7.93,52.41
1278,Rajon Rondo,rondora01,26-289,G,12/07/12,RS,BOS,@,PHI,L,1,42,8,14,0.571,.571,8,14,0.571,.571,0,0,0.000,,0,2,0.000,.000,3,10,13,14,3,3,5,4,16,15.50,6.50,22.00,22.00,22.0,36.90,15.48,52.38
535,Pooh Richardson,richapo01,26-198,G,11/28/92,RS,IND,@,CHH,W,1,42,5,9,0.556,.556,5,9,0.556,.556,0,0,0.000,,4,4,1.000,1000,5,5,10,11,2,0,2,1,14,18.90,3.10,22.00,22.00,22.0,45.00,7.38,52.38
1041,Steve Francis,francst01,28-342,G,01/29/06,RS,ORL,,PHI,L,1,43,7,15,0.467,.467,6,14,0.429,.429,1,1,1.000,1000,7,7,1.000,1000,3,7,10,10,0,0,3,0,22,20.40,2.10,22.50,22.50,22.5,47.44,4.88,52.33
1182,Gilbert Arenas,arenagi01,27-340,G,12/12/09,RS,WAS,,IND,L,1,35,8,20,0.400,.400,6,14,0.429,.429,2,6,0.333,.333,4,7,0.571,.571,2,8,10,11,2,0,4,3,22,15.10,3.20,18.30,18.30,18.3,43.14,9.14,52.29
919,Ben Wallace,wallabe01,28-071,F-C,11/20/02,RS,DET,,MIA,W,1,43,6,8,0.750,.750,6,8,0.750,.750,0,0,0.000,,0,0,0.803,,5,14,19,1,1,10,2,2,12,11.00,11.40,22.40,22.40,22.4,25.58,26.51,52.09
1012,Chris Webber,webbech01,31-344,F-C,02/08/05,RS,SAC,,PHO,L,1,39,9,22,0.409,.409,8,20,0.400,.400,1,2,0.500,.500,5,8,0.625,.625,2,8,10,12,1,1,3,4,24,17.80,2.50,20.30,20.30,20.3,45.64,6.41,52.05
117,Magic Johnson,johnsma02,25-191,G-F,02/21/85,RS,LAL,@,KCK,W,1,39,7,11,0.636,.636,7,11,0.636,.636,0,0,0.000,,1,2,0.500,.500,2,8,10,17,0,1,5,2,15,18.00,2.30,20.30,20.30,20.3,46.15,5.90,52.05
1042,Boris Diaw,diawbo01,23-290,F-C,01/31/06,RS,PHO,@,PHI,W,1,39,6,12,0.500,.500,6,12,0.500,.500,0,0,0.000,,2,2,1.000,1000,2,9,11,13,0,1,0,4,14,18.50,1.80,20.30,20.30,20.3,47.44,4.62,52.05
1517,Chris Paul,paulch01,31-207,G,11/29/16,RS,LAC,@,BRK,L,1,45,11,26,0.423,.423,7,19,0.368,.368,4,7,0.571,.571,0,0,0.803,,3,7,10,13,2,1,4,2,26,19.40,4.00,23.40,23.40,23.4,43.11,8.89,52.00
439,Darrell Walker,walkeda01,29-015,G,03/24/90,RS,WSB,,PHI,L,1,50,8,14,0.571,.571,8,14,0.571,.571,0,0,0.000,,5,5,1.000,1000,2,9,11,10,2,1,1,3,21,21.80,4.20,26.00,26.00,26.0,43.60,8.40,52.00
866,Jason Kidd,kiddja01,28-000,G,03/23/01,RS,PHO,,PHI,W,1,36,5,13,0.385,.385,5,12,0.417,.417,0,1,0.000,.000,2,2,1.000,1000,2,8,10,14,4,0,3,2,12,13.10,5.60,18.70,18.70,18.7,36.39,15.56,51.94
1409,DeMarcus Cousins,couside01,24-233,C-F,04/03/15,RS,SAC,,NOP,L,1,42,9,22,0.409,.409,9,21,0.429,.429,0,1,0.000,.000,6,10,0.600,.600,0,20,20,13,1,3,5,5,24,14.70,7.10,21.80,21.80,21.8,35.00,16.90,51.90
544,Otis Thorpe,thorpot01,30-134,F-C,12/17/92,RS,HOU,,SAS,W,1,37,6,11,0.545,.545,6,11,0.545,.545,0,0,0.000,,0,2,0.000,.000,7,12,19,10,0,0,1,3,12,16.80,2.40,19.20,19.20,19.2,45.41,6.49,51.89
655,Grant Hill,hillgr01,23-071,F-G,12/15/95,RS,DET,,NJN,W,1,43,6,11,0.545,.545,6,10,0.600,.600,0,1,0.000,.000,7,8,0.875,.875,3,7,10,12,0,0,2,4,19,21.80,0.50,22.30,22.30,22.3,50.70,1.16,51.86
1307,Paul Pierce,piercpa01,35-167,F-G,03/29/13,RS,BOS,,ATL,W,1,38,8,18,0.444,.444,6,10,0.600,.600,2,8,0.250,.250,2,3,0.667,.667,0,10,10,10,1,1,1,3,20,16.20,3.50,19.70,19.70,19.7,42.63,9.21,51.84
